Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]",
12.11.2025,9:2:36.391,24.469,24.633,17.343,2.907,250.0,250.0,81.859,22.553,8.886,69.295,48.280,29.938,18.342,29.573,7.321,0.748,6.573,6.573,0.001,0.000,0.000,0.000,20.0,
12.11.2025,9:2:37.392,19.032,26.722,19.336,2.947,250.0,250.0,75.074,22.661,8.825,70.091,48.741,30.217,18.524,29.853,7.023,0.713,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:38.390,19.032,27.295,19.974,2.870,250.0,250.0,75.376,22.696,8.800,70.245,48.821,30.282,18.539,29.917,7.023,0.713,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:39.386,19.032,26.872,19.600,2.865,250.0,250.0,78.247,14.072,8.703,36.687,28.156,17.457,10.699,17.250,7.514,0.780,6.734,6.734,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:40.388,21.750,26.544,19.221,2.885,250.0,250.0,71.579,21.909,8.764,67.305,46.980,29.129,17.851,28.789,6.995,0.710,6.285,6.285,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:41.386,17.672,25.031,17.773,2.854,250.0,250.0,74.106,17.787,8.754,51.204,37.114,23.009,14.105,22.729,7.230,0.733,6.497,6.497,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:42.385,36.704,27.964,20.472,3.062,250.0,250.0,73.249,22.380,8.840,69.021,48.092,29.820,18.272,29.455,7.003,0.710,6.293,6.293,0.000,0.000,2.250,2.500,20.0,
12.11.2025,9:2:43.385,17.672,31.918,24.267,3.174,250.0,250.0,75.474,14.626,8.754,39.005,29.618,18.366,11.252,18.146,7.311,0.807,6.504,6.497,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:44.395,23.110,27.783,20.309,3.039,250.0,250.0,64.860,24.404,8.792,76.526,52.677,32.668,20.009,32.279,7.323,0.869,6.454,6.446,0.000,0.000,0.875,2.500,20.0,
12.11.2025,9:2:45.389,16.313,27.559,20.150,2.964,250.0,250.0,80.558,23.867,8.790,74.721,51.578,31.980,19.598,31.591,7.036,0.718,6.318,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:46.388,14.953,28.812,21.467,2.952,250.0,250.0,83.886,31.319,8.758,76.461,52.601,32.618,19.983,32.229,42.037,5.563,36.474,6.463,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:47.384,21.750,27.850,20.428,3.006,250.0,250.0,80.809,24.301,8.756,76.372,52.569,32.596,19.973,32.195,7.098,0.771,6.327,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:48.383,19.032,26.871,19.432,2.971,250.0,250.0,84.064,27.993,8.773,66.739,46.636,28.918,17.718,28.565,37.685,13.007,24.678,7.212,0.000,0.000,0.000,1.250,20.0,
12.11.2025,9:2:49.396,24.469,26.106,18.767,2.935,250.0,250.0,80.731,24.369,8.793,76.637,52.742,32.707,20.035,32.306,7.062,0.719,6.343,6.343,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:50.392,23.110,26.785,19.376,2.953,250.0,250.0,84.590,24.123,8.792,75.593,52.087,32.299,19.788,31.911,7.165,0.776,6.389,6.429,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:51.389,19.032,26.794,19.450,2.934,250.0,250.0,81.523,23.944,8.804,75.015,51.741,32.085,19.656,31.696,7.054,0.719,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:52.394,17.672,26.030,18.652,2.941,250.0,250.0,84.148,26.938,8.734,75.848,52.213,32.383,19.830,31.994,20.955,2.885,18.070,6.463,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:53.390,16.313,25.028,17.687,2.951,250.0,250.0,80.705,24.057,8.767,75.502,52.021,32.259,19.762,31.858,7.035,0.717,6.318,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:54.385,21.750,29.709,22.294,2.964,250.0,250.0,83.891,38.308,8.827,74.940,51.718,32.069,19.649,31.692,78.860,15.652,63.208,6.463,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:55.386,6.797,27.468,20.073,2.971,250.0,250.0,81.167,23.748,8.792,74.214,51.233,31.775,19.458,31.386,7.133,0.778,6.355,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:56.396,19.032,27.925,20.477,2.996,250.0,250.0,83.332,24.114,8.802,75.656,52.141,32.339,19.802,31.950,7.072,0.761,6.311,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:57.391,19.032,27.032,19.612,2.988,250.0,250.0,80.661,47.714,8.851,76.321,52.590,32.613,19.977,32.212,124.050,34.114,89.936,6.480,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:58.388,19.032,28.362,20.981,2.944,250.0,250.0,80.696,24.174,8.863,75.731,52.222,32.385,19.837,31.985,7.164,0.775,6.389,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:2:59.387,14.953,26.640,19.285,2.935,250.0,250.0,84.085,25.630,8.851,67.774,47.326,29.346,17.980,28.994,24.666,6.532,18.134,6.692,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:0.387,28.547,25.889,18.528,2.960,250.0,250.0,80.901,23.954,8.849,74.901,51.701,32.058,19.643,31.682,7.162,0.773,6.389,6.386,0.000,0.000,1.875,0.000,20.0,
12.11.2025,9:3:1.383,21.750,26.334,18.846,3.021,250.0,250.0,84.430,25.674,8.838,66.438,46.488,28.821,17.667,28.468,26.045,6.958,19.087,7.927,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:2.383,19.032,27.227,19.793,2.986,250.0,250.0,80.825,25.800,8.838,75.905,52.302,32.435,19.867,32.047,15.093,1.950,13.143,6.420,0.000,0.000,0.000,1.125,20.0,
12.11.2025,9:3:3.384,32.625,25.980,18.617,2.976,250.0,250.0,84.108,24.121,8.875,75.389,52.027,32.259,19.768,31.870,7.341,0.743,6.598,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:4.396,25.829,28.268,20.763,3.034,250.0,250.0,80.823,24.008,8.888,75.095,51.840,32.147,19.693,31.758,7.137,0.782,6.355,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:5.391,20.391,27.203,19.836,2.961,250.0,250.0,83.917,24.143,8.864,75.473,52.081,32.287,19.794,31.898,7.359,0.743,6.616,6.318,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:6.395,17.672,25.869,18.372,3.055,250.0,250.0,80.915,48.253,8.854,78.009,53.670,33.287,20.383,32.885,124.440,34.328,90.112,6.565,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:7.393,17.672,26.585,19.163,2.999,250.0,250.0,82.999,23.872,8.938,74.603,51.567,31.980,19.587,31.591,7.058,0.723,6.335,6.343,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:8.388,17.672,26.769,19.404,2.964,250.0,250.0,81.254,23.855,8.876,74.442,51.435,31.896,19.539,31.508,7.265,0.735,6.530,6.327,0.001,0.000,0.000,0.000,20.0,
12.11.2025,9:3:9.385,23.110,26.703,19.267,2.968,250.0,250.0,80.257,24.324,8.791,76.163,52.460,32.523,19.937,32.135,7.406,0.906,6.500,6.420,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:10.387,16.313,26.495,19.113,2.976,250.0,250.0,83.722,24.421,8.831,76.810,52.880,32.785,20.095,32.396,7.039,0.712,6.327,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:11.386,19.032,27.457,20.061,2.965,250.0,250.0,81.959,23.886,8.864,74.616,51.538,31.960,19.578,31.571,7.155,0.726,6.429,6.429,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:12.387,25.829,26.081,18.643,2.970,250.0,250.0,84.446,24.035,8.829,75.345,51.967,32.223,19.744,31.834,7.039,0.712,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:13.384,19.032,25.898,18.496,2.971,250.0,250.0,80.346,29.567,8.840,75.908,52.318,32.440,19.878,32.051,33.897,4.441,29.456,6.446,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:14.395,19.032,30.161,22.672,3.016,250.0,250.0,81.170,23.870,8.825,74.559,51.493,31.923,19.570,31.534,7.203,0.771,6.432,6.394,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:15.390,20.391,27.046,19.666,2.942,250.0,250.0,82.680,24.014,8.819,75.275,51.919,32.194,19.725,31.806,7.039,0.712,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:16.389,23.110,27.334,19.942,2.964,250.0,250.0,80.296,24.631,8.867,77.414,53.282,33.041,20.241,32.640,7.248,0.921,6.327,6.327,0.000,0.000,0.000,2.375,20.0,
12.11.2025,9:3:17.390,23.110,28.222,20.718,3.032,250.0,250.0,84.499,39.590,8.854,75.709,52.209,32.376,19.833,31.975,84.232,17.726,66.506,6.480,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:18.389,19.032,28.046,20.686,2.962,250.0,250.0,80.458,24.182,8.876,75.825,52.290,32.426,19.864,32.025,7.079,0.727,6.352,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:19.389,19.032,28.587,21.207,2.952,250.0,250.0,81.314,24.291,8.924,76.205,52.559,32.585,19.974,32.196,7.063,0.720,6.343,6.343,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:20.387,43.501,26.789,19.392,2.945,250.0,250.0,84.161,49.071,8.939,80.567,55.258,34.271,20.987,33.858,125.089,34.415,90.674,6.650,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:21.386,28.547,27.687,20.321,2.932,250.0,250.0,81.050,24.028,8.896,75.237,51.927,32.198,19.729,31.809,7.068,0.716,6.352,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:22.387,24.469,25.900,18.514,2.944,250.0,250.0,84.295,47.818,8.887,75.800,52.277,32.414,19.863,32.025,125.125,34.483,90.642,6.658,0.001,0.000,1.125,0.000,20.0,
12.11.2025,9:3:23.386,23.110,25.670,18.334,2.937,250.0,250.0,80.415,24.164,8.837,75.781,52.249,32.399,19.850,32.010,7.068,0.716,6.352,6.378,0.000,0.000,0.500,0.000,20.0,
12.11.2025,9:3:24.382,20.391,28.680,21.212,2.998,250.0,250.0,81.364,13.939,8.789,36.212,27.913,17.307,10.606,17.100,7.591,0.771,6.820,6.276,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:25.384,21.750,26.866,19.466,2.938,250.0,250.0,76.983,28.875,8.805,93.900,63.389,39.301,24.088,38.828,7.034,0.716,6.318,6.369,0.000,0.000,1.125,0.000,20.0,
12.11.2025,9:3:26.387,28.547,28.599,21.213,2.966,250.0,250.0,82.637,24.116,8.837,75.639,52.154,32.332,19.822,31.944,7.050,0.715,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:27.391,24.469,27.058,19.598,3.027,250.0,250.0,83.967,47.514,8.811,74.726,51.565,31.973,19.592,31.584,125.127,34.383,90.744,6.633,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:28.393,19.032,25.534,18.110,2.969,250.0,250.0,80.336,24.145,8.876,75.650,52.186,32.356,19.830,31.967,7.099,0.721,6.378,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:29.390,25.829,25.866,18.482,2.962,250.0,250.0,82.812,49.373,8.849,73.228,50.670,31.420,19.250,31.044,35.802,11.939,23.863,207.668,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:30.386,31.266,26.289,18.938,2.942,250.0,250.0,82.077,24.423,8.854,76.755,52.862,32.782,20.080,32.381,7.068,0.716,6.352,6.378,0.000,0.000,2.000,0.000,20.0,
12.11.2025,9:3:31.397,25.829,25.137,17.728,2.967,250.0,250.0,83.742,87.298,8.917,84.080,57.387,35.589,21.798,35.164,92.593,30.179,62.414,444.858,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:32.383,27.188,27.136,19.708,2.977,250.0,250.0,81.298,23.901,8.824,74.768,51.601,31.993,19.608,31.604,7.107,0.721,6.386,6.394,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:33.393,31.266,25.275,17.907,2.974,250.0,250.0,80.744,24.120,8.842,75.649,52.154,32.347,19.807,31.958,7.055,0.720,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:34.386,29.907,27.791,20.368,2.983,250.0,250.0,83.762,29.101,8.900,70.860,49.264,30.541,18.723,30.176,35.589,11.687,23.902,11.367,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:35.384,21.750,26.778,19.314,3.050,250.0,250.0,80.404,24.200,8.901,75.766,52.273,32.407,19.866,32.018,7.191,0.802,6.389,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:36.382,28.547,27.733,20.236,3.014,250.0,250.0,80.262,24.048,8.886,75.324,51.982,32.234,19.748,31.845,7.057,0.714,6.343,6.343,0.000,0.000,2.125,0.000,20.0,
12.11.2025,9:3:37.397,25.829,26.238,18.829,3.014,250.0,250.0,84.527,40.090,8.861,73.863,51.069,31.669,19.400,31.280,89.057,29.598,59.459,6.642,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:38.403,24.469,27.119,19.692,2.986,250.0,250.0,81.001,24.008,8.851,75.215,51.885,32.173,19.712,31.785,7.057,0.714,6.343,6.343,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:39.399,12.235,26.306,18.880,2.974,250.0,250.0,84.437,47.487,8.824,74.593,51.503,31.939,19.564,31.550,125.174,34.445,90.729,6.547,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:40.400,29.907,27.209,19.815,2.978,250.0,250.0,81.052,24.233,8.875,75.996,52.396,32.489,19.907,32.088,7.116,0.764,6.352,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:41.406,20.391,25.710,18.293,2.963,250.0,250.0,84.439,40.082,8.932,74.485,51.511,31.939,19.572,31.551,88.152,29.489,58.663,6.522,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:42.409,10.875,25.048,17.603,2.981,250.0,250.0,80.782,25.236,8.950,75.577,52.178,32.359,19.819,31.970,12.539,1.601,10.938,6.429,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:43.404,10.875,25.048,17.603,2.981,250.0,250.0,80.782,25.236,8.950,75.577,52.178,32.359,19.819,31.970,12.539,1.601,10.938,6.429,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:44.401,24.469,31.683,23.736,3.465,250.0,250.0,81.783,24.654,9.067,77.410,53.384,33.099,20.285,32.711,7.118,0.774,6.344,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:45.399,24.469,29.292,21.807,3.023,250.0,250.0,84.860,47.086,9.086,78.968,54.362,33.709,20.653,33.308,117.083,33.101,83.982,6.607,0.001,0.000,0.000,1.750,20.0,
12.11.2025,9:3:46.413,27.188,26.902,19.502,2.974,250.0,250.0,79.327,26.154,9.018,83.209,56.926,35.302,21.624,34.877,7.039,0.712,6.327,6.505,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:47.413,27.188,25.691,18.238,2.990,250.0,250.0,82.486,42.412,8.949,71.228,49.506,30.698,18.808,30.333,104.016,31.403,72.613,6.565,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:48.421,16.313,22.799,15.456,2.916,250.0,250.0,79.222,22.665,8.885,69.911,48.653,30.171,18.482,29.807,7.175,0.729,6.446,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:49.417,24.469,25.540,18.185,2.914,250.0,250.0,78.459,22.577,8.897,69.646,48.495,30.074,18.421,29.709,7.082,0.721,6.361,6.369,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:50.418,19.032,23.810,16.464,2.925,250.0,250.0,78.488,22.538,8.872,69.530,48.409,30.017,18.392,29.652,7.079,0.718,6.361,6.352,0.000,0.000,0.000,1.750,20.0,
12.11.2025,9:3:51.421,19.032,24.699,17.334,2.952,250.0,250.0,78.267,22.920,8.853,71.028,49.334,30.595,18.739,30.231,7.044,0.717,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:52.414,16.313,26.272,18.843,2.968,250.0,250.0,78.688,24.527,8.924,74.551,51.522,31.951,19.571,31.562,7.131,0.821,6.310,12.926,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:53.418,16.313,24.673,17.324,2.955,250.0,250.0,81.978,23.045,8.875,71.408,49.586,30.744,18.842,30.367,7.116,0.722,6.394,6.394,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:54.422,36.704,24.997,17.594,2.979,250.0,250.0,78.987,48.972,8.872,52.060,37.672,23.363,14.309,23.083,34.575,11.335,23.240,261.212,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:55.419,16.313,28.291,20.885,2.983,250.0,250.0,75.951,23.247,8.905,72.283,50.149,31.089,19.060,30.712,6.994,0.709,6.285,6.285,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:56.428,20.391,25.782,18.338,3.000,250.0,250.0,76.322,22.289,8.879,68.583,47.872,29.687,18.185,29.334,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:57.419,16.313,34.141,26.385,3.261,250.0,250.0,74.041,23.009,8.975,71.282,49.557,30.731,18.826,30.366,7.023,0.713,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:58.415,21.750,28.678,21.263,3.000,250.0,250.0,73.171,22.992,8.989,71.175,49.512,30.705,18.807,30.327,7.040,0.713,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:3:59.422,17.672,25.678,18.252,2.985,250.0,250.0,75.387,22.833,8.915,70.624,49.122,30.454,18.668,30.089,7.061,0.726,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:0.416,24.469,25.292,17.942,2.903,250.0,250.0,75.314,45.061,8.865,71.833,49.839,30.908,18.931,30.531,116.644,33.173,83.471,6.412,0.000,0.000,1.000,0.000,20.0,
12.11.2025,9:4:1.416,17.672,27.583,20.132,3.010,250.0,250.0,79.878,43.340,8.951,87.060,59.245,36.740,22.505,36.290,26.930,7.560,19.370,128.754,0.000,0.000,0.000,1.125,20.0,
12.11.2025,9:4:2.424,17.672,25.624,18.226,2.996,250.0,250.0,80.911,24.296,8.889,76.167,52.507,32.554,19.953,32.165,7.167,0.778,6.389,6.386,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:3.419,16.313,26.665,19.301,2.962,250.0,250.0,82.244,21.964,8.926,67.141,46.997,29.142,17.855,28.790,7.170,0.724,6.446,6.446,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:4.417,32.625,26.745,19.317,2.963,250.0,250.0,81.351,23.955,8.937,74.816,51.716,32.063,19.653,31.674,7.163,0.799,6.364,6.361,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:5.427,16.313,28.194,20.669,3.047,250.0,250.0,83.792,37.766,8.941,71.074,49.423,30.642,18.781,30.277,7.531,0.848,6.683,153.460,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:6.423,19.032,28.412,20.981,3.046,250.0,250.0,81.236,24.236,8.988,75.912,52.426,32.511,19.915,32.109,7.072,0.720,6.352,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:7.419,20.391,25.711,18.211,3.004,250.0,250.0,84.617,14.702,8.927,39.196,29.853,18.510,11.343,18.278,7.291,0.735,6.556,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:8.426,20.391,27.262,19.867,2.993,250.0,250.0,80.609,24.250,9.073,75.864,52.440,32.517,19.923,32.116,7.099,0.730,6.369,6.369,0.001,0.000,0.000,1.000,20.0,
12.11.2025,9:4:9.427,17.672,25.655,18.250,2.994,250.0,250.0,84.557,23.299,8.870,72.292,50.143,31.100,19.043,30.723,7.247,0.733,6.514,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:10.425,19.032,27.237,19.833,2.977,250.0,250.0,81.410,24.170,8.828,75.848,52.267,32.415,19.852,32.026,7.056,0.721,6.335,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:11.423,17.672,25.399,18.023,2.952,250.0,250.0,81.234,33.593,8.802,56.105,40.109,24.870,15.239,24.578,7.540,0.780,6.760,151.143,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:12.425,19.032,25.827,18.387,2.981,250.0,250.0,83.832,24.220,8.864,75.973,52.382,32.479,19.903,32.091,7.068,0.716,6.352,6.369,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:13.422,17.672,26.835,19.458,2.921,250.0,250.0,80.958,24.081,8.915,75.458,52.088,32.291,19.797,31.902,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:14.416,20.391,25.265,17.876,2.972,250.0,250.0,82.887,24.321,8.927,76.329,52.643,32.636,20.007,32.247,7.040,0.713,6.327,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:15.421,19.032,27.426,19.962,3.021,250.0,250.0,84.052,54.605,8.950,62.481,44.135,27.371,16.764,27.043,33.249,10.541,22.708,292.813,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:16.418,19.032,26.603,19.166,2.981,250.0,250.0,81.473,24.424,8.962,76.669,52.868,32.778,20.090,32.389,7.068,0.716,6.352,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:17.424,31.266,26.132,18.684,3.039,250.0,250.0,84.533,47.732,8.927,75.621,52.180,32.360,19.820,31.971,124.989,34.408,90.581,6.463,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:18.428,16.313,26.317,18.923,2.973,250.0,250.0,80.689,24.072,8.931,75.332,52.026,32.257,19.769,31.868,7.091,0.730,6.361,6.361,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:19.422,16.313,25.492,18.055,2.972,250.0,250.0,79.957,23.965,8.893,75.019,51.794,32.115,19.679,31.738,7.040,0.713,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:20.420,17.672,26.250,18.877,2.967,250.0,250.0,84.220,23.690,9.000,73.672,51.035,31.644,19.391,31.267,7.242,0.801,6.441,6.403,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:21.413,23.110,25.320,17.920,2.957,250.0,250.0,80.195,23.897,8.952,74.703,51.636,32.022,19.614,31.633,7.040,0.713,6.327,6.327,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:22.414,21.750,26.230,18.849,2.950,250.0,250.0,83.652,46.383,8.927,76.028,52.440,32.521,19.919,32.132,117.610,33.463,84.147,6.642,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:23.421,24.469,26.987,19.554,2.997,250.0,250.0,80.516,23.812,8.931,74.357,51.430,31.887,19.543,31.497,7.068,0.725,6.343,6.343,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:24.425,17.672,25.527,18.119,2.972,250.0,250.0,79.623,24.777,8.866,78.152,53.733,33.327,20.406,32.926,7.023,0.713,6.310,6.310,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:25.417,20.391,29.096,21.650,3.039,250.0,250.0,81.350,24.011,8.878,75.129,51.875,32.168,19.707,31.779,7.098,0.720,6.378,6.378,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:26.412,17.672,25.338,17.893,3.002,250.0,250.0,80.572,24.203,8.976,75.814,52.347,32.463,19.884,32.062,7.065,0.722,6.343,6.352,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:27.422,14.953,28.430,20.921,3.056,250.0,250.0,84.067,25.622,8.887,69.951,48.688,30.185,18.503,29.821,21.682,5.707,15.975,6.820,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:28.418,14.953,25.646,18.222,3.002,250.0,250.0,81.188,24.059,8.949,75.313,52.017,32.248,19.769,31.859,7.050,0.715,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:29.422,16.313,25.416,17.988,2.961,250.0,250.0,84.813,29.863,9.035,75.563,52.227,32.391,19.836,32.002,35.548,4.738,30.810,6.480,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:30.413,23.110,25.697,18.296,3.010,250.0,250.0,81.463,24.712,9.149,77.588,53.557,33.207,20.350,32.818,7.050,0.715,6.335,6.352,0.000,0.000,0.875,0.000,20.0,
12.11.2025,9:4:31.428,16.313,26.482,19.046,2.955,250.0,250.0,85.182,24.928,8.922,70.559,49.072,30.430,18.642,30.066,17.392,4.540,12.852,6.802,0.001,0.000,0.000,1.125,20.0,
12.11.2025,9:4:32.445,17.672,24.626,17.212,2.992,250.0,250.0,81.211,23.913,8.829,74.818,51.633,32.025,19.608,31.636,7.090,0.747,6.343,6.403,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:33.459,16.313,27.320,19.893,2.974,250.0,250.0,84.571,22.246,8.830,62.791,44.236,27.432,16.804,27.103,7.491,0.757,6.734,20.283,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:34.474,21.750,28.972,21.482,3.044,250.0,250.0,80.978,24.164,8.890,75.660,52.203,32.367,19.836,31.978,7.164,0.783,6.381,6.378,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:35.473,16.313,25.506,18.068,2.988,250.0,250.0,84.127,29.454,8.877,64.224,45.168,28.004,17.164,27.663,48.011,17.684,30.327,7.422,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:36.468,21.750,27.063,19.622,3.004,250.0,250.0,81.587,39.580,8.879,74.939,51.753,32.091,19.662,31.714,85.152,17.736,67.416,6.463,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:37.464,20.391,27.828,20.296,3.077,250.0,250.0,81.388,24.478,8.902,76.893,52.983,32.854,20.129,32.453,7.115,0.780,6.335,6.335,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:38.463,20.391,25.692,18.299,2.990,250.0,250.0,83.672,41.770,8.937,69.611,48.514,30.088,18.426,29.723,102.904,31.523,71.381,6.598,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:39.464,36.704,27.257,19.839,2.992,250.0,250.0,80.629,25.818,8.851,75.989,52.387,32.482,19.905,32.093,15.020,1.955,13.065,6.438,0.000,0.000,0.000,0.000,20.0,
12.11.2025,9:4:40.463,31.266,28.052,20.645,2.946,250.0,250.0,76.869,24.759,8.808,78.161,53.710,33.306,20.404,32.904,6.968,0.709,6.259,6.361,0.000,0.000,0.000,0.000,20.0,
